"x1","y1","x2","y2","length","digit1","digit2","digit3","digit4","digit5","digit6"
"46","1","115","72","2","4","8","-1","-1","-1","-1"
"51","7","94","66","2","2","2","-1","-1","-1","-1"
"94","28","200","97","3","3","5","3","-1","-1","-1"
"27","5","48","21","3","1","4","1","-1","-1","-1"
"42","7","77","44","3","3","5","8","-1","-1","-1"
"36","3","61","47","1","4","-1","-1","-1","-1","-1"
"53","14","115","58","2","2","2","-1","-1","-1","-1"
"38","6","71","53","3","1","1","3","-1","-1","-1"
"26","5","50","29","2","3","4","-1","-1","-1","-1"
"39","5","87","51","2","4","6","-1","-1","-1","-1"
"34","6","52","37","1","3","-1","-1","-1","-1","-1"
"93","12","198","112","2","7","3","-1","-1","-1","-1"
"50","16","76","43","2","9","8","-1","-1","-1","-1"
"83","17","135","83","3","1","4","1","-1","-1","-1"
"101","21","186","93","3","3","7","8","-1","-1","-1"
"15","0","33","17","3","2","5","1","-1","-1","-1"
"52","12","89","50","2","2","4","-1","-1","-1","-1"
"22","3","54","27","2","2","8","-1","-1","-1","-1"
"58","8","104","60","2","4","3","-1","-1","-1","-1"
"58","11","136","62","3","3","5","2","-1","-1","-1"
"18","1","52","26","3","1","7","3","-1","-1","-1"
"35","1","83","55","2","5","6","-1","-1","-1","-1"
"44","12","60","46","1","5","-1","-1","-1","-1","-1"
"30","5","103","45","4","3","2","10","3","-1","-1"
"58","16","108","58","3","6","1","1","-1","-1","-1"
"19","4","30","20","2","3","10","-1","-1","-1","-1"
"83","18","151","90","3","1","1","6","-1","-1","-1"
"18","1","45","25","2","3","4","-1","-1","-1","-1"
"78","15","123","81","2","1","7","-1","-1","-1","-1"
"20","1","46","24","2","6","2","-1","-1","-1","-1"
"31","7","48","33","1","9","-1","-1","-1","-1","-1"
"37","4","75","50","2","2","3","-1","-1","-1","-1"
"95","14","153","118","3","1","5","9","-1","-1","-1"
"90","21","154","81","3","6","1","10","-1","-1","-1"
"32","10","60","32","3","4","5","10","-1","-1","-1"
"38","7","66","40","2","3","7","-1","-1","-1","-1"
"6","3","26","23","3","1","3","2","-1","-1","-1"
"22","8","40","26","3","1","10","2","-1","-1","-1"
"35","8","74","37","2","6","4","-1","-1","-1","-1"
"166","78","210","111","3","1","10","5","-1","-1","-1"
"60","14","92","53","2","4","1","-1","-1","-1","-1"
"28","3","67","36","3","2","8","9","-1","-1","-1"
"20","5","35","26","2","5","7","-1","-1","-1","-1"
"33","11","53","28","2","3","6","-1","-1","-1","-1"
"96","84","160","142","4","1","5","8","1","-1","-1"
"54","8","147","68","3","7","7","7","-1","-1","-1"
"53","10","89","70","1","3","-1","-1","-1","-1","-1"
"107","68","160","122","3","3","10","5","-1","-1","-1"
"18","3","48","20","3","1","5","9","-1","-1","-1"
"66","7","134","76","2","3","5","-1","-1","-1","-1"
"41","13","58","33","2","2","9","-1","-1","-1","-1"
"18","3","32","25","2","1","10","-1","-1","-1","-1"
"27","6","39","32","1","7","-1","-1","-1","-1","-1"
"15","2","29","15","2","1","3","-1","-1","-1","-1"
"62","12","123","49","3","9","5","1","-1","-1","-1"
"84","20","180","75","4","1","3","9","9","-1","-1"
"25","1","44","30","2","1","7","-1","-1","-1","-1"
"33","5","78","45","2","7","9","-1","-1","-1","-1"
"40","7","58","45","2","3","7","-1","-1","-1","-1"
"25","6","39","23","2","2","10","-1","-1","-1","-1"
"33","7","76","33","3","1","1","8","-1","-1","-1"
"25","6","46","21","2","7","6","-1","-1","-1","-1"
"27","4","64","28","3","1","2","3","-1","-1","-1"
"58","12","105","56","2","6","6","-1","-1","-1","-1"
"29","2","51","32","2","8","7","-1","-1","-1","-1"
"24","2","41","30","1","2","-1","-1","-1","-1","-1"
"31","2","57","36","2","1","3","-1","-1","-1","-1"
"45","9","65","46","1","4","-1","-1","-1","-1","-1"
"45","7","84","56","2","4","2","-1","-1","-1","-1"
"58","4","152","69","2","8","4","-1","-1","-1","-1"
"24","2","43","25","2","4","9","-1","-1","-1","-1"
"54","11","101","66","2","3","8","-1","-1","-1","-1"
"23","1","41","34","1","7","-1","-1","-1","-1","-1"
"39","8","57","42","2","7","2","-1","-1","-1","-1"
"25","3","58","26","3","1","5","2","-1","-1","-1"
"43","5","63","41","1","2","-1","-1","-1","-1","-1"
"52","1","108","63","3","6","5","9","-1","-1","-1"
"47","8","62","36","1","7","-1","-1","-1","-1","-1"
"26","10","45","27","2","2","1","-1","-1","-1","-1"
"18","1","43","26","2","8","2","-1","-1","-1","-1"
"57","18","85","43","3","1","1","2","-1","-1","-1"
"60","12","94","62","2","5","7","-1","-1","-1","-1"
"35","2","63","40","2","6","1","-1","-1","-1","-1"
"93","27","130","62","2","7","2","-1","-1","-1","-1"
"37","3","80","52","2","1","3","-1","-1","-1","-1"
"41","9","89","39","3","2","9","7","-1","-1","-1"
"22","2","43","21","2","2","10","-1","-1","-1","-1"
"40","1","73","42","3","1","1","5","-1","-1","-1"
"29","5","58","34","2","8","7","-1","-1","-1","-1"
"88","11","126","75","2","8","10","-1","-1","-1","-1"
"31","4","54","39","2","4","9","-1","-1","-1","-1"
"17","1","41","22","3","5","8","6","-1","-1","-1"
"33","7","61","34","2","5","5","-1","-1","-1","-1"
"34","8","58","43","1","2","-1","-1","-1","-1","-1"
"22","1","44","25","2","7","1","-1","-1","-1","-1"
"41","11","77","48","2","2","1","-1","-1","-1","-1"
"23","4","38","24","1","4","-1","-1","-1","-1","-1"
"36","4","91","46","3","1","2","5","-1","-1","-1"
"31","1","67","36","3","5","5","1","-1","-1","-1"
"17","5","29","18","2","3","3","-1","-1","-1","-1"
"20","1","37","22","2","4","4","-1","-1","-1","-1"
"61","11","128","69","2","9","5","-1","-1","-1","-1"
"69","10","132","80","2","2","5","-1","-1","-1","-1"
"27","3","38","29","1","8","-1","-1","-1","-1","-1"
"25","4","40","19","2","6","4","-1","-1","-1","-1"
"49","13","95","46","2","8","7","-1","-1","-1","-1"
"46","6","94","61","2","1","8","-1","-1","-1","-1"
"65","30","95","55","3","1","3","5","-1","-1","-1"
"60","19","104","53","3","6","1","7","-1","-1","-1"
"28","3","73","34","4","1","4","5","9","-1","-1"
"91","13","124","49","3","5","4","5","-1","-1","-1"
"47","4","126","67","2","2","8","-1","-1","-1","-1"
"43","3","65","32","2","1","10","-1","-1","-1","-1"
"29","2","45","31","1","1","-1","-1","-1","-1","-1"
"99","23","178","81","3","2","3","4","-1","-1","-1"
"37","6","50","40","2","1","7","-1","-1","-1","-1"
"28","4","49","31","2","2","7","-1","-1","-1","-1"
"21","1","104","28","4","2","7","4","10","-1","-1"
"32","4","46","28","1","2","-1","-1","-1","-1","-1"
"25","5","31","19","1","8","-1","-1","-1","-1","-1"
"32","5","63","40","2","2","1","-1","-1","-1","-1"
"26","3","69","29","3","2","3","5","-1","-1","-1"
"40","6","68","49","2","2","5","-1","-1","-1","-1"
"49","13","110","50","3","6","5","9","-1","-1","-1"
"33","6","92","38","3","1","7","4","-1","-1","-1"
"32","6","61","32","2","2","9","-1","-1","-1","-1"
"35","13","67","36","2","7","10","-1","-1","-1","-1"
"24","2","41","28","2","3","1","-1","-1","-1","-1"
"83","6","112","54","1","10","-1","-1","-1","-1","-1"
"86","26","128","74","2","2","2","-1","-1","-1","-1"
"22","2","37","21","3","1","1","3","-1","-1","-1"
"15","1","38","18","3","7","4","6","-1","-1","-1"
"45","11","93","55","2","2","2","-1","-1","-1","-1"
"40","2","68","53","2","1","2","-1","-1","-1","-1"
"79","12","136","90","2","1","2","-1","-1","-1","-1"
"104","8","224","128","2","6","3","-1","-1","-1","-1"
"23","1","50","29","2","7","7","-1","-1","-1","-1"
"20","1","33","23","1","9","-1","-1","-1","-1","-1"
"40","12","66","30","2","9","7","-1","-1","-1","-1"
"26","4","43","26","2","5","7","-1","-1","-1","-1"
"16","1","32","17","2","1","8","-1","-1","-1","-1"
"25","6","41","32","1","8","-1","-1","-1","-1","-1"
"26","2","53","32","2","2","2","-1","-1","-1","-1"
"68","17","130","73","3","1","10","1","-1","-1","-1"
"187","34","320","124","3","3","5","7","-1","-1","-1"
"22","4","33","23","1","5","-1","-1","-1","-1","-1"
"77","12","165","97","2","4","10","-1","-1","-1","-1"
"54","14","87","35","3","3","7","1","-1","-1","-1"
"19","1","28","17","1","1","-1","-1","-1","-1","-1"
"94","20","121","89","1","8","-1","-1","-1","-1","-1"
"130","32","176","68","3","8","5","10","-1","-1","-1"
"17","1","25","13","1","8","-1","-1","-1","-1","-1"
"45","9","88","46","4","2","5","6","3","-1","-1"
"34","8","51","30","2","2","1","-1","-1","-1","-1"
"61","18","101","49","3","5","6","1","-1","-1","-1"
"16","4","35","22","3","2","7","5","-1","-1","-1"
"38","7","58","30","2","2","2","-1","-1","-1","-1"
"53","3","85","40","1","3","-1","-1","-1","-1","-1"
"66","33","88","63","1","2","-1","-1","-1","-1","-1"
"11","10","57","50","2","3","10","-1","-1","-1","-1"
"25","2","36","30","1","1","-1","-1","-1","-1","-1"
"29","4","65","37","2","1","7","-1","-1","-1","-1"
"46","8","68","45","1","9","-1","-1","-1","-1","-1"
"32","9","45","37","2","2","2","-1","-1","-1","-1"
"47","6","123","58","3","1","10","8","-1","-1","-1"
"50","8","130","79","2","3","1","-1","-1","-1","-1"
"69","18","118","52","3","9","4","7","-1","-1","-1"
"32","6","58","25","3","1","10","5","-1","-1","-1"
"79","8","98","48","1","2","-1","-1","-1","-1","-1"
"33","6","54","42","2","2","10","-1","-1","-1","-1"
"36","7","89","54","3","2","5","6","-1","-1","-1"
"21","2","34","23","2","4","1","-1","-1","-1","-1"
"44","7","90","49","2","1","8","-1","-1","-1","-1"
"91","14","133","90","1","4","-1","-1","-1","-1","-1"
"51","13","89","63","2","2","1","-1","-1","-1","-1"
"31","5","51","31","2","4","4","-1","-1","-1","-1"
"48","14","74","35","3","1","2","6","-1","-1","-1"
"45","8","74","49","1","9","-1","-1","-1","-1","-1"
"25","2","44","23","2","6","7","-1","-1","-1","-1"
"122","23","223","138","2","1","7","-1","-1","-1","-1"
"28","4","60","31","2","2","7","-1","-1","-1","-1"
"40","6","92","49","2","7","5","-1","-1","-1","-1"
"38","6","69","46","2","1","3","-1","-1","-1","-1"
"50","7","82","48","2","4","6","-1","-1","-1","-1"
"61","16","105","46","3","2","8","9","-1","-1","-1"
"31","5","54","34","2","5","3","-1","-1","-1","-1"
"52","12","90","50","3","3","8","10","-1","-1","-1"
"71","21","143","67","3","3","6","9","-1","-1","-1"
"35","6","44","30","1","2","-1","-1","-1","-1","-1"
"64","16","108","64","2","2","10","-1","-1","-1","-1"
"31","8","59","35","2","3","9","-1","-1","-1","-1"
"17","4","29","23","2","4","2","-1","-1","-1","-1"
"18","2","34","21","2","5","8","-1","-1","-1","-1"
"110","25","155","84","2","2","2","-1","-1","-1","-1"
"36","5","70","40","2","3","1","-1","-1","-1","-1"
"39","5","59","41","2","8","1","-1","-1","-1","-1"
"251","34","324","87","3","7","6","10","-1","-1","-1"
"77","23","103","50","2","6","6","-1","-1","-1","-1"
"118","17","163","61","3","2","7","6","-1","-1","-1"
"18","1","48","22","4","1","7","3","10","-1","-1"
"40","6","77","46","2","2","7","-1","-1","-1","-1"
"-1","10","59","93","2","1","5","-1","-1","-1","-1"
"23","4","47","24","2","2","2","-1","-1","-1","-1"
"99","25","144","78","3","9","3","1","-1","-1","-1"
"52","17","80","44","2","1","5","-1","-1","-1","-1"
"14","5","33","39","1","4","-1","-1","-1","-1","-1"
"85","20","136","66","3","2","5","5","-1","-1","-1"
"28","1","116","40","4","2","10","8","3","-1","-1"
"58","20","98","45","3","2","10","2","-1","-1","-1"
"66","13","96","44","2","3","10","-1","-1","-1","-1"
"126","45","164","95","2","7","2","-1","-1","-1","-1"
"41","10","80","39","2","3","10","-1","-1","-1","-1"
"94","16","121","103","1","9","-1","-1","-1","-1","-1"
"29","8","60","27","3","1","10","4","-1","-1","-1"
"58","13","77","56","1","1","-1","-1","-1","-1","-1"
"69","21","112","51","4","1","4","8","10","-1","-1"
"20","1","39","21","2","3","8","-1","-1","-1","-1"
"73","9","98","58","1","4","-1","-1","-1","-1","-1"
"10","1","33","14","3","1","5","10","-1","-1","-1"
"26","5","47","29","2","5","4","-1","-1","-1","-1"
"27","4","57","31","3","1","9","1","-1","-1","-1"
"-1","18","26","55","2","2","1","-1","-1","-1","-1"
"175","103","253","171","3","8","5","7","-1","-1","-1"
"59","6","96","67","2","5","1","-1","-1","-1","-1"
"75","16","165","90","3","2","4","7","-1","-1","-1"
"39","9","67","46","2","4","8","-1","-1","-1","-1"
"64","8","94","66","1","6","-1","-1","-1","-1","-1"
"13","2","22","15","1","2","-1","-1","-1","-1","-1"
"23","3","48","31","2","1","4","-1","-1","-1","-1"
"12","1","23","13","2","2","4","-1","-1","-1","-1"
"23","2","61","28","3","2","6","9","-1","-1","-1"
"33","4","51","32","1","2","-1","-1","-1","-1","-1"
"35","6","73","43","2","9","7","-1","-1","-1","-1"
"31","7","58","37","3","1","2","1","-1","-1","-1"
"77","14","121","62","3","1","6","1","-1","-1","-1"
"30","1","51","43","2","2","1","-1","-1","-1","-1"
"54","14","62","39","1","3","-1","-1","-1","-1","-1"
"17","2","35","27","1","2","-1","-1","-1","-1","-1"
"96","40","149","82","3","1","8","6","-1","-1","-1"
"26","4","47","28","2","7","9","-1","-1","-1","-1"
"48","7","72","58","1","9","-1","-1","-1","-1","-1"
"36","9","58","40","2","1","7","-1","-1","-1","-1"
"15","2","56","20","4","2","2","9","4","-1","-1"
"23","7","42","23","2","6","6","-1","-1","-1","-1"
"18","2","43","16","4","4","2","2","7","-1","-1"
"65","6","124","81","2","6","10","-1","-1","-1","-1"
"22","3","42","28","2","7","2","-1","-1","-1","-1"
"18","3","37","17","2","4","8","-1","-1","-1","-1"
"30","6","48","33","2","2","3","-1","-1","-1","-1"
"148","28","192","68","3","6","10","2","-1","-1","-1"
"39","11","69","38","2","2","5","-1","-1","-1","-1"
"86","21","120","77","2","1","5","-1","-1","-1","-1"
"26","6","57","30","2","4","9","-1","-1","-1","-1"
"-1","34","138","218","2","3","1","-1","-1","-1","-1"
"21","3","38","20","2","7","1","-1","-1","-1","-1"
"13","2","27","16","2","4","9","-1","-1","-1","-1"
"34","1","115","54","3","1","3","1","-1","-1","-1"
"27","5","60","28","3","2","1","4","-1","-1","-1"
"19","1","36","21","2","3","9","-1","-1","-1","-1"
"42","13","65","38","2","7","5","-1","-1","-1","-1"
"87","17","111","73","1","5","-1","-1","-1","-1","-1"
"33","5","49","36","1","4","-1","-1","-1","-1","-1"
"66","15","125","61","3","3","9","4","-1","-1","-1"
"44","6","91","57","2","1","8","-1","-1","-1","-1"
"26","2","41","19","2","7","8","-1","-1","-1","-1"
"56","3","112","66","2","3","5","-1","-1","-1","-1"
"40","8","67","42","2","1","3","-1","-1","-1","-1"
"106","23","199","121","2","5","1","-1","-1","-1","-1"
"58","14","79","58","1","8","-1","-1","-1","-1","-1"
"17","1","35","23","3","5","1","1","-1","-1","-1"
"85","18","182","101","2","8","2","-1","-1","-1","-1"
"29","2","84","40","3","1","10","3","-1","-1","-1"
"14","6","47","35","2","8","5","-1","-1","-1","-1"
"34","9","47","37","1","2","-1","-1","-1","-1","-1"
"43","8","63","37","2","1","2","-1","-1","-1","-1"
"87","30","122","64","3","1","10","3","-1","-1","-1"
"20","4","38","29","1","6","-1","-1","-1","-1","-1"
"131","38","225","93","3","2","1","10","-1","-1","-1"
"28","4","51","32","2","3","5","-1","-1","-1","-1"
"44","5","69","48","2","1","3","-1","-1","-1","-1"
"34","10","61","39","2","2","2","-1","-1","-1","-1"
"39","9","67","40","2","3","1","-1","-1","-1","-1"
"19","1","34","24","1","5","-1","-1","-1","-1","-1"
"26","7","61","39","2","7","4","-1","-1","-1","-1"
"32","3","67","38","2","1","6","-1","-1","-1","-1"
"29","1","57","32","3","1","4","10","-1","-1","-1"
"34","8","48","39","2","3","7","-1","-1","-1","-1"
"80","24","134","78","2","8","5","-1","-1","-1","-1"
"36","5","60","41","2","3","4","-1","-1","-1","-1"
"20","3","35","20","2","7","6","-1","-1","-1","-1"
"67","17","98","47","2","7","4","-1","-1","-1","-1"
"76","10","123","79","2","1","6","-1","-1","-1","-1"
"72","21","113","49","3","5","2","10","-1","-1","-1"
"22","5","38","22","2","8","4","-1","-1","-1","-1"
"1","19","28","70","1","5","-1","-1","-1","-1","-1"
"36","4","87","44","3","1","4","8","-1","-1","-1"
"14","1","19","17","1","3","-1","-1","-1","-1","-1"
"30","2","65","37","2","2","5","-1","-1","-1","-1"
"14","4","18","15","1","9","-1","-1","-1","-1","-1"
"59","3","111","76","2","2","1","-1","-1","-1","-1"
"59","10","152","74","2","2","10","-1","-1","-1","-1"
"30","5","53","36","2","4","1","-1","-1","-1","-1"
"134","74","212","142","2","4","7","-1","-1","-1","-1"
"45","10","61","33","1","6","-1","-1","-1","-1","-1"
"74","10","135","77","3","3","6","1","-1","-1","-1"
"20","1","35","23","2","3","1","-1","-1","-1","-1"
"12","1","28","15","2","9","4","-1","-1","-1","-1"
"74","19","124","71","2","7","1","-1","-1","-1","-1"
"55","10","105","50","2","4","3","-1","-1","-1","-1"
"32","9","65","64","3","1","10","9","-1","-1","-1"
"36","8","51","27","2","7","9","-1","-1","-1","-1"
"90","21","173","86","4","3","5","2","10","-1","-1"
"19","4","39","19","3","2","2","6","-1","-1","-1"
"50","7","71","54","1","4","-1","-1","-1","-1","-1"
"53","1","138","69","2","4","4","-1","-1","-1","-1"
"48","10","77","48","2","7","7","-1","-1","-1","-1"
"84","20","158","80","2","3","2","-1","-1","-1","-1"
"29","4","52","36","2","9","3","-1","-1","-1","-1"
"169","38","262","174","3","3","1","2","-1","-1","-1"
"146","11","191","56","3","3","5","1","-1","-1","-1"
"31","7","62","34","3","1","2","7","-1","-1","-1"
"35","10","84","39","3","2","10","10","-1","-1","-1"
"16","2","26","16","2","1","2","-1","-1","-1","-1"
"73","15","144","67","2","2","2","-1","-1","-1","-1"
"16","1","32","17","2","1","1","-1","-1","-1","-1"
"27","5","44","24","3","3","5","1","-1","-1","-1"
"44","8","79","51","2","3","5","-1","-1","-1","-1"
"17","1","32","19","2","1","5","-1","-1","-1","-1"
"69","28","103","63","3","3","8","5","-1","-1","-1"
"14","1","20","12","1","1","-1","-1","-1","-1","-1"
"29","2","53","28","3","1","1","9","-1","-1","-1"
"18","15","50","89","1","7","-1","-1","-1","-1","-1"
"18","1","57","15","4","2","1","5","4","-1","-1"
"38","14","63","37","2","2","4","-1","-1","-1","-1"
"37","2","66","39","2","4","6","-1","-1","-1","-1"
"38","10","72","38","3","3","1","5","-1","-1","-1"
"34","5","54","39","2","1","1","-1","-1","-1","-1"
"32","4","50","33","2","3","2","-1","-1","-1","-1"
"135","45","203","114","3","5","9","6","-1","-1","-1"
"40","1","98","59","2","1","2","-1","-1","-1","-1"
"197","53","227","80","2","7","7","-1","-1","-1","-1"
"20","4","39","27","2","2","3","-1","-1","-1","-1"
"29","7","46","31","2","5","1","-1","-1","-1","-1"
"37","8","78","43","2","3","10","-1","-1","-1","-1"
"136","0","149","62","3","2","2","10","-1","-1","-1"
"115","57","156","99","2","4","5","-1","-1","-1","-1"
"22","2","41","28","2","4","1","-1","-1","-1","-1"
"32","5","54","39","1","5","-1","-1","-1","-1","-1"
"77","13","105","66","1","5","-1","-1","-1","-1","-1"
"76","19","134","67","3","1","6","10","-1","-1","-1"
"178","40","270","110","3","5","4","4","-1","-1","-1"
"32","4","91","40","3","2","3","2","-1","-1","-1"
"19","2","66","18","4","2","4","3","10","-1","-1"
